Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Delivery_Days,Profit_Margin %,Loss_Flag
8352,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.45,2,0.2,7.30,5,22.50,Profit
8353,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.39,4,0.7,-17.59,5,-66.67,Loss
8354,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.4,-112.04,5,-30.00,Loss
8355,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.20,5,0.7,-44.94,5,-70.00,Loss
8356,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.00,2,0.2,2.80,5,35.00,Profit
8357,CA-2016-163174,08/26/16,08/30/16,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0,41.04,4,22.00,Profit
8358,CA-2014-110555,04/11/14,04/18/14,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0,24.38,7,28.00,Profit
8359,CA-2014-110555,04/11/14,04/18/14,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.58,2,0.2,9.24,7,8.75,Profit
8360,CA-2014-110555,04/11/14,04/18/14,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,0,91.32,7,42.00,Profit
8361,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.74,2,0.2,3.97,2,12.50,Profit
8362,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.43,2,0.8,-13.58,2,-250.00,Loss
8363,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,0.3,-169.64,2,-18.57,Loss
8364,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.14,3,0.2,27.91,2,7.50,Profit
8365,CA-2017-137631,04/28/17,05/02/17,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.98,2,0.2,84.60,4,11.25,Profit
8366,CA-2017-157273,01/30/17,02/02/17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.77,4,0.2,60.48,3,10.00,Profit
8367,CA-2014-109918,09/07/14,09/12/14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0,7.39,5,27.00,Profit
8368,CA-2014-109918,09/07/14,09/12/14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0,9.66,5,47.00,Profit
8369,CA-2014-109918,09/07/14,09/12/14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5,0.2,31.47,5,37.50,Profit
8370,CA-2016-118745,06/11/16,06/16/16,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.71,3,0.2,33.85,5,3.75,Profit
8371,CA-2016-163972,10/17/16,10/21/16,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.67,2,0.15,21.29,4,17.65,Profit
8372,CA-2014-165393,12/27/14,12/30/14,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.98,1,0.8,-8.47,3,-170.00,Loss
8373,CA-2016-113726,11/24/16,12/01/16,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.73,7,41.00,Profit
8374,CA-2016-152940,11/10/16,11/13/16,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0,4.46,3,15.00,Profit
8375,CA-2015-158701,01/05/15,01/10/15,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0,23.59,5,27.00,Profit
8376,CA-2015-158701,01/05/15,01/10/15,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.55,5,31.25,Profit
8377,CA-2017-156272,03/21/17,03/27/17,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.38,1,0.2,8.05,6,12.50,Profit
8378,CA-2015-162964,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.78,1,0.2,-14.58,6,-22.50,Loss
8379,CA-2015-162964,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.55,3,0.2,5.64,6,36.25,Profit
8380,CA-2015-162964,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.89,7,0.2,69.97,6,31.25,Profit
8381,CA-2014-103527,09/09/14,09/14/14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.90,3,0.2,3.41,5,31.25,Profit
8382,CA-2016-134544,03/17/16,03/19/16,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,0.2,-20.14,2,-23.75,Loss
8383,CA-2016-163048,02/08/16,02/15/16,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.50,4,0.3,0.00,7,0.00,Profit
8384,CA-2016-145135,11/26/16,11/28/16,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.99,2,25.00,Profit
8385,CA-2016-145135,11/26/16,11/28/16,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0,6.41,2,48.00,Profit
8386,CA-2017-137582,09/04/17,09/08/17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3,0.2,4.13,4,35.00,Profit
8387,CA-2015-149601,05/28/15,06/03/15,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0,2.44,6,15.00,Profit
8388,CA-2015-149601,05/28/15,06/03/15,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0,21.71,6,28.00,Profit
8389,CA-2014-139423,11/01/14,11/05/14,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.07,4,29.00,Profit
8390,CA-2016-102596,12/27/16,12/30/16,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.18,6,0.2,6.23,3,36.25,Profit
8391,CA-2017-153227,12/04/17,12/06/17,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.76,2,49.00,Profit
8392,CA-2017-110625,12/23/17,12/30/17,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.89,7,36.00,Profit
8393,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.86,5,26.00,Profit
8394,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0,48.91,5,44.00,Profit
8395,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0,297.64,5,33.00,Profit
8396,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.01,3,0.3,-47.06,5,-12.86,Loss
8397,CA-2014-152254,06/30/14,06/30/14,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.69,7,0.2,108.74,0,35.00,Profit
8398,US-2014-120236,09/03/14,09/04/14,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52,1,-150.00,Loss
8399,CA-2017-120061,11/02/17,11/07/17,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.37,2,0.3,-35.51,5,-22.86,Loss
8400,CA-2015-133837,04/13/15,04/18/15,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1,0.2,0.81,5,7.50,Profit
8401,CA-2015-110814,12/05/15,12/09/15,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.40,5,0.2,78.44,4,33.75,Profit
8402,CA-2015-110814,12/05/15,12/09/15,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.65,3,0.1,12.81,4,7.78,Profit
8403,CA-2015-110814,12/05/15,12/09/15,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2,0,11.11,4,49.00,Profit
8404,CA-2016-154067,02/01/16,02/07/16,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.54,6,46.00,Profit
8405,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0,5.87,4,7.00,Profit
8406,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.90,5,0,58.18,4,41.00,Profit
8407,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,0,9.20,4,23.00,Profit
8408,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,7,0,8.67,4,30.00,Profit
8409,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.49,4,26.00,Profit
8410,CA-2015-134082,12/11/15,12/17/15,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.53,4,0.2,38.68,6,35.00,Profit
8411,CA-2016-130820,11/15/16,11/15/16,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.02,4,0.4,-199.51,0,-31.67,Loss
8412,CA-2016-159765,05/09/16,05/12/16,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,0,9.19,3,33.00,Profit
8413,CA-2017-132290,03/10/17,03/14/17,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.41,4,0.3,-173.35,4,-18.57,Loss
8414,CA-2016-147109,12/17/16,12/21/16,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84,10,0.2,18.14,4,35.00,Profit
8415,CA-2016-147109,12/17/16,12/21/16,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.60,3,0.2,-6.21,4,-3.75,Loss
8416,CA-2017-107265,04/06/17,04/12/17,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0,49.97,6,47.00,Profit
8417,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.23,2,31.25,Profit
8418,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0,26.07,2,25.00,Profit
8419,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0,63.11,2,22.00,Profit
8420,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0,2.68,2,4.00,Profit
8421,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,0,87.99,2,44.00,Profit
8422,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.00,3,0,4.95,4,11.00,Profit
8423,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.90,5,0,8.77,4,49.00,Profit
8424,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0,17.41,4,43.00,Profit
8425,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.90,5,0,129.29,4,6.00,Profit
8426,CA-2016-137652,08/28/16,08/30/16,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.43,8,0.7,-12.29,2,-66.67,Loss
8427,CA-2015-128356,10/02/15,10/07/15,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.94,2,0.2,0.96,5,8.75,Profit
8428,CA-2017-167017,11/23/17,11/25/17,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0,0.17,2,4.00,Profit
8429,US-2017-132220,11/12/17,11/16/17,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.35,6,0.2,-10.91,4,-17.50,Loss
8430,CA-2016-118129,12/19/16,12/21/16,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.39,2,-10.00,Loss
8431,US-2014-113124,03/30/14,04/05/14,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.30,2,0,6.47,6,5.00,Profit
8432,CA-2017-155621,11/08/17,11/13/17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.20,10,0,112.42,5,41.00,Profit
8433,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6.05,4,0.2,-1.36,4,-22.50,Loss
8434,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.85,2,0.2,2.14,4,31.25,Profit
8435,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.72,4,-67.50,Loss
